LapNumber,Driver,Team,Compound,Stint,TyreLife,LapTime,Position,Time,DriverNumber,PitInTime,PitOutTime,WillPitThisLap,NextPitIn3Laps
21.0,RIC,RB,HARD,2.0,21.0,0 days 00:01:20.817000,13.0,0 days 02:05:04.979000,3,,,0,0
22.0,RIC,RB,HARD,2.0,22.0,0 days 00:01:20.849000,13.0,0 days 02:06:25.828000,3,,,0,0
23.0,RIC,RB,HARD,2.0,23.0,0 days 00:01:20.662000,13.0,0 days 02:07:46.490000,3,,,0,0
24.0,RIC,RB,HARD,2.0,24.0,0 days 00:01:20.348000,13.0,0 days 02:09:06.838000,3,,,0,0
25.0,RIC,RB,HARD,2.0,25.0,0 days 00:01:21.029000,13.0,0 days 02:10:27.867000,3,,,0,0
26.0,RIC,RB,HARD,2.0,26.0,0 days 00:01:20.691000,13.0,0 days 02:11:48.558000,3,,,0,0
27.0,RIC,RB,HARD,2.0,27.0,0 days 00:01:21.365000,13.0,0 days 02:13:09.923000,3,,,0,0
28.0,RIC,RB,HARD,2.0,28.0,0 days 00:01:21.566000,13.0,0 days 02:14:31.489000,3,,,0,0
29.0,RIC,RB,HARD,2.0,29.0,0 days 00:01:21.265000,13.0,0 days 02:15:52.754000,3,,,0,0
30.0,RIC,RB,HARD,2.0,30.0,0 days 00:01:20.900000,13.0,0 days 02:17:13.654000,3,,,0,0
31.0,RIC,RB,HARD,2.0,31.0,0 days 00:01:20.703000,13.0,0 days 02:18:34.357000,3,,,0,0
32.0,RIC,RB,HARD,2.0,32.0,0 days 00:01:20.940000,13.0,0 days 02:19:55.297000,3,,,0,0
33.0,RIC,RB,HARD,2.0,33.0,0 days 00:01:20.395000,13.0,0 days 02:21:15.692000,3,,,0,0
34.0,RIC,RB,HARD,2.0,34.0,0 days 00:01:20.840000,13.0,0 days 02:22:36.532000,3,,,0,0
35.0,RIC,RB,HARD,2.0,35.0,0 days 00:01:20.540000,13.0,0 days 02:23:57.072000,3,,,0,0
36.0,RIC,RB,HARD,2.0,36.0,0 days 00:01:21.126000,13.0,0 days 02:25:18.198000,3,,,0,0
37.0,RIC,RB,HARD,2.0,37.0,0 days 00:01:21.358000,13.0,0 days 02:26:39.556000,3,,,0,0
38.0,RIC,RB,HARD,2.0,38.0,0 days 00:01:21.099000,13.0,0 days 02:28:00.655000,3,,,0,0
39.0,RIC,RB,HARD,2.0,39.0,0 days 00:01:21.255000,13.0,0 days 02:29:21.910000,3,,,0,0
40.0,RIC,RB,HARD,2.0,40.0,0 days 00:01:20.870000,13.0,0 days 02:30:42.780000,3,,,0,0
41.0,RIC,RB,HARD,2.0,41.0,0 days 00:01:25.218000,13.0,0 days 02:32:07.998000,3,,,0,0
42.0,RIC,RB,HARD,2.0,42.0,0 days 00:01:21.527000,13.0,0 days 02:33:29.525000,3,,,0,0
43.0,RIC,RB,HARD,2.0,43.0,0 days 00:01:21.053000,13.0,0 days 02:34:50.578000,3,,,0,0
44.0,RIC,RB,HARD,2.0,44.0,0 days 00:01:18.003000,13.0,0 days 02:36:08.581000,3,,,0,0
45.0,RIC,RB,HARD,2.0,45.0,0 days 00:01:21.761000,13.0,0 days 02:37:30.342000,3,,,0,0
46.0,RIC,RB,HARD,2.0,46.0,0 days 00:01:17.172000,13.0,0 days 02:38:47.514000,3,,,0,0
47.0,RIC,RB,HARD,2.0,47.0,0 days 00:01:21.071000,13.0,0 days 02:40:08.585000,3,,,0,0
48.0,RIC,RB,HARD,2.0,48.0,0 days 00:01:18.282000,12.0,0 days 02:41:26.867000,3,,,0,0
49.0,RIC,RB,HARD,2.0,49.0,0 days 00:01:19.837000,12.0,0 days 02:42:46.704000,3,,,0,0
50.0,RIC,RB,HARD,2.0,50.0,0 days 00:01:19.796000,12.0,0 days 02:44:06.500000,3,,,0,0
51.0,RIC,RB,HARD,2.0,51.0,0 days 00:01:22.683000,12.0,0 days 02:45:29.183000,3,,,0,0
52.0,RIC,RB,HARD,2.0,52.0,0 days 00:01:20.696000,12.0,0 days 02:46:49.879000,3,,,0,0
53.0,RIC,RB,HARD,2.0,53.0,0 days 00:01:20.079000,12.0,0 days 02:48:09.958000,3,,,0,0
54.0,RIC,RB,HARD,2.0,54.0,0 days 00:01:19.176000,12.0,0 days 02:49:29.134000,3,,,0,0
55.0,RIC,RB,HARD,2.0,55.0,0 days 00:01:19.457000,12.0,0 days 02:50:48.591000,3,,,0,0
56.0,RIC,RB,HARD,2.0,56.0,0 days 00:01:22.007000,12.0,0 days 02:52:10.598000,3,,,0,0
57.0,RIC,RB,HARD,2.0,57.0,0 days 00:01:19.672000,12.0,0 days 02:53:30.270000,3,,,0,0
58.0,RIC,RB,HARD,2.0,58.0,0 days 00:01:19.119000,12.0,0 days 02:54:49.389000,3,,,0,0
59.0,RIC,RB,HARD,2.0,59.0,0 days 00:01:18.936000,12.0,0 days 02:56:08.325000,3,,,0,0
60.0,RIC,RB,HARD,2.0,60.0,0 days 00:01:19.230000,12.0,0 days 02:57:27.555000,3,,,0,0
61.0,RIC,RB,HARD,2.0,61.0,0 days 00:01:18.771000,12.0,0 days 02:58:46.326000,3,,,0,0
62.0,RIC,RB,HARD,2.0,62.0,0 days 00:01:18.977000,12.0,0 days 03:00:05.303000,3,,,0,0
63.0,RIC,RB,HARD,2.0,63.0,0 days 00:01:18.805000,12.0,0 days 03:01:24.108000,3,,,0,0
64.0,RIC,RB,HARD,2.0,64.0,0 days 00:01:18.637000,12.0,0 days 03:02:42.745000,3,,,0,0
65.0,RIC,RB,HARD,2.0,65.0,0 days 00:01:18.730000,12.0,0 days 03:04:01.475000,3,,,0,0
66.0,RIC,RB,HARD,2.0,66.0,0 days 00:01:18.248000,12.0,0 days 03:05:19.723000,3,,,0,0
67.0,RIC,RB,HARD,2.0,67.0,0 days 00:01:18.219000,12.0,0 days 03:06:37.942000,3,,,0,0
68.0,RIC,RB,HARD,2.0,68.0,0 days 00:01:18.116000,12.0,0 days 03:07:56.058000,3,,,0,0
69.0,RIC,RB,HARD,2.0,69.0,0 days 00:01:18.386000,12.0,0 days 03:09:14.444000,3,,,0,0
70.0,RIC,RB,HARD,2.0,70.0,0 days 00:01:18.706000,12.0,0 days 03:10:33.150000,3,,,0,0
71.0,RIC,RB,HARD,2.0,71.0,0 days 00:01:18.108000,12.0,0 days 03:11:51.258000,3,,,0,0
72.0,RIC,RB,HARD,2.0,72.0,0 days 00:01:18.068000,12.0,0 days 03:13:09.326000,3,,,0,0
73.0,RIC,RB,HARD,2.0,73.0,0 days 00:01:18.512000,12.0,0 days 03:14:27.838000,3,,,0,0
74.0,RIC,RB,HARD,2.0,74.0,0 days 00:01:20.358000,12.0,0 days 03:15:48.196000,3,,,0,0
75.0,RIC,RB,HARD,2.0,75.0,0 days 00:01:18.645000,12.0,0 days 03:17:06.841000,3,,,0,0
76.0,RIC,RB,HARD,2.0,76.0,0 days 00:01:18.930000,12.0,0 days 03:18:25.771000,3,,,0,0
1.0,RUS,Mercedes,HARD,1.0,1.0,0 days 00:41:13.884000,5.0,0 days 01:36:19.967000,63,0 days 00:56:51.329000,,1,1
2.0,RUS,Mercedes,MEDIUM,2.0,1.0,,5.0,0 days 01:39:02.003000,63,,0 days 01:36:20.812000,0,0
3.0,RUS,Mercedes,MEDIUM,2.0,2.0,0 days 00:01:25.319000,5.0,0 days 01:40:27.322000,63,,,0,0
4.0,RUS,Mercedes,MEDIUM,2.0,3.0,0 days 00:01:22.868000,5.0,0 days 01:41:50.190000,63,,,0,0
5.0,RUS,Mercedes,MEDIUM,2.0,4.0,0 days 00:01:23.045000,5.0,0 days 01:43:13.235000,63,,,0,0
6.0,RUS,Mercedes,MEDIUM,2.0,5.0,0 days 00:01:23.012000,5.0,0 days 01:44:36.247000,63,,,0,0
7.0,RUS,Mercedes,MEDIUM,2.0,6.0,0 days 00:01:21.415000,5.0,0 days 01:45:57.662000,63,,,0,0
8.0,RUS,Mercedes,MEDIUM,2.0,7.0,0 days 00:01:21.612000,5.0,0 days 01:47:19.274000,63,,,0,0
9.0,RUS,Mercedes,MEDIUM,2.0,8.0,0 days 00:01:21.433000,5.0,0 days 01:48:40.707000,63,,,0,0
10.0,RUS,Mercedes,MEDIUM,2.0,9.0,0 days 00:01:21.531000,5.0,0 days 01:50:02.238000,63,,,0,0
11.0,RUS,Mercedes,MEDIUM,2.0,10.0,0 days 00:01:21.452000,5.0,0 days 01:51:23.690000,63,,,0,0
12.0,RUS,Mercedes,MEDIUM,2.0,11.0,0 days 00:01:20.316000,5.0,0 days 01:52:44.006000,63,,,0,0
13.0,RUS,Mercedes,MEDIUM,2.0,12.0,0 days 00:01:20.525000,5.0,0 days 01:54:04.531000,63,,,0,0
14.0,RUS,Mercedes,MEDIUM,2.0,13.0,0 days 00:01:20.272000,5.0,0 days 01:55:24.803000,63,,,0,0
15.0,RUS,Mercedes,MEDIUM,2.0,14.0,0 days 00:01:20.202000,5.0,0 days 01:56:45.005000,63,,,0,0
16.0,RUS,Mercedes,MEDIUM,2.0,15.0,0 days 00:01:19.913000,5.0,0 days 01:58:04.918000,63,,,0,0
17.0,RUS,Mercedes,MEDIUM,2.0,16.0,0 days 00:01:20.150000,5.0,0 days 01:59:25.068000,63,,,0,0
18.0,RUS,Mercedes,MEDIUM,2.0,17.0,0 days 00:01:19.438000,5.0,0 days 02:00:44.506000,63,,,0,0
19.0,RUS,Mercedes,MEDIUM,2.0,18.0,0 days 00:01:20.157000,5.0,0 days 02:02:04.663000,63,,,0,0
20.0,RUS,Mercedes,MEDIUM,2.0,19.0,0 days 00:01:20.053000,5.0,0 days 02:03:24.716000,63,,,0,0
21.0,RUS,Mercedes,MEDIUM,2.0,20.0,0 days 00:01:19.788000,5.0,0 days 02:04:44.504000,63,,,0,0
22.0,RUS,Mercedes,MEDIUM,2.0,21.0,0 days 00:01:19.691000,5.0,0 days 02:06:04.195000,63,,,0,0
23.0,RUS,Mercedes,MEDIUM,2.0,22.0,0 days 00:01:19.397000,5.0,0 days 02:07:23.592000,63,,,0,0
24.0,RUS,Mercedes,MEDIUM,2.0,23.0,0 days 00:01:19.484000,5.0,0 days 02:08:43.076000,63,,,0,0
25.0,RUS,Mercedes,MEDIUM,2.0,24.0,0 days 00:01:18.651000,5.0,0 days 02:10:01.727000,63,,,0,0
26.0,RUS,Mercedes,MEDIUM,2.0,25.0,0 days 00:01:19.006000,5.0,0 days 02:11:20.733000,63,,,0,0
27.0,RUS,Mercedes,MEDIUM,2.0,26.0,0 days 00:01:18.927000,5.0,0 days 02:12:39.660000,63,,,0,0
28.0,RUS,Mercedes,MEDIUM,2.0,27.0,0 days 00:01:18.679000,5.0,0 days 02:13:58.339000,63,,,0,0
29.0,RUS,Mercedes,MEDIUM,2.0,28.0,0 days 00:01:18.624000,5.0,0 days 02:15:16.963000,63,,,0,0
30.0,RUS,Mercedes,MEDIUM,2.0,29.0,0 days 00:01:18.811000,5.0,0 days 02:16:35.774000,63,,,0,0
31.0,RUS,Mercedes,MEDIUM,2.0,30.0,0 days 00:01:19.101000,5.0,0 days 02:17:54.875000,63,,,0,0
32.0,RUS,Mercedes,MEDIUM,2.0,31.0,0 days 00:01:19.122000,5.0,0 days 02:19:13.997000,63,,,0,0
33.0,RUS,Mercedes,MEDIUM,2.0,32.0,0 days 00:01:18.910000,5.0,0 days 02:20:32.907000,63,,,0,0
34.0,RUS,Mercedes,MEDIUM,2.0,33.0,0 days 00:01:19.379000,5.0,0 days 02:21:52.286000,63,,,0,0
35.0,RUS,Mercedes,MEDIUM,2.0,34.0,0 days 00:01:20.448000,5.0,0 days 02:23:12.734000,63,,,0,0
36.0,RUS,Mercedes,MEDIUM,2.0,35.0,0 days 00:01:19.728000,5.0,0 days 02:24:32.462000,63,,,0,0
37.0,RUS,Mercedes,MEDIUM,2.0,36.0,0 days 00:01:18.757000,5.0,0 days 02:25:51.219000,63,,,0,0
38.0,RUS,Mercedes,MEDIUM,2.0,37.0,0 days 00:01:18.446000,5.0,0 days 02:27:09.665000,63,,,0,0
39.0,RUS,Mercedes,MEDIUM,2.0,38.0,0 days 00:01:18.450000,5.0,0 days 02:28:28.115000,63,,,0,0
40.0,RUS,Mercedes,MEDIUM,2.0,39.0,0 days 00:01:18.139000,5.0,0 days 02:29:46.254000,63,,,0,0
41.0,RUS,Mercedes,MEDIUM,2.0,40.0,0 days 00:01:18.308000,5.0,0 days 02:31:04.562000,63,,,0,0
42.0,RUS,Mercedes,MEDIUM,2.0,41.0,0 days 00:01:18.204000,5.0,0 days 02:32:22.766000,63,,,0,0
43.0,RUS,Mercedes,MEDIUM,2.0,42.0,0 days 00:01:18.684000,5.0,0 days 02:33:41.450000,63,,,0,0
44.0,RUS,Mercedes,MEDIUM,2.0,43.0,0 days 00:01:18.177000,5.0,0 days 02:34:59.627000,63,,,0,0
45.0,RUS,Mercedes,MEDIUM,2.0,44.0,0 days 00:01:18.449000,5.0,0 days 02:36:18.076000,63,,,0,0
46.0,RUS,Mercedes,MEDIUM,2.0,45.0,0 days 00:01:18.387000,5.0,0 days 02:37:36.463000,63,,,0,0
47.0,RUS,Mercedes,MEDIUM,2.0,46.0,0 days 00:01:18.314000,5.0,0 days 02:38:54.777000,63,,,0,0
48.0,RUS,Mercedes,MEDIUM,2.0,47.0,0 days 00:01:18.702000,5.0,0 days 02:40:13.479000,63,,,0,0
49.0,RUS,Mercedes,MEDIUM,2.0,48.0,0 days 00:01:18.985000,5.0,0 days 02:41:32.464000,63,,,0,0
50.0,RUS,Mercedes,MEDIUM,2.0,49.0,0 days 00:01:18.447000,5.0,0 days 02:42:50.911000,63,,,0,0
51.0,RUS,Mercedes,MEDIUM,2.0,50.0,0 days 00:01:18.049000,5.0,0 days 02:44:08.960000,63,,,0,0
52.0,RUS,Mercedes,MEDIUM,2.0,51.0,0 days 00:01:18.602000,5.0,0 days 02:45:27.562000,63,,,0,0
53.0,RUS,Mercedes,MEDIUM,2.0,52.0,0 days 00:01:20.891000,5.0,0 days 02:46:48.453000,63,,,0,0
54.0,RUS,Mercedes,MEDIUM,2.0,53.0,0 days 00:01:18.201000,5.0,0 days 02:48:06.654000,63,,,0,0
55.0,RUS,Mercedes,MEDIUM,2.0,54.0,0 days 00:01:17.305000,5.0,0 days 02:49:23.959000,63,,,0,0
56.0,RUS,Mercedes,MEDIUM,2.0,55.0,0 days 00:01:17.071000,5.0,0 days 02:50:41.030000,63,,,0,0
57.0,RUS,Mercedes,MEDIUM,2.0,56.0,0 days 00:01:16.910000,5.0,0 days 02:51:57.940000,63,,,0,0
58.0,RUS,Mercedes,MEDIUM,2.0,57.0,0 days 00:01:17.142000,5.0,0 days 02:53:15.082000,63,,,0,0
59.0,RUS,Mercedes,MEDIUM,2.0,58.0,0 days 00:01:16.842000,5.0,0 days 02:54:31.924000,63,,,0,0
60.0,RUS,Mercedes,MEDIUM,2.0,59.0,0 days 00:01:16.604000,5.0,0 days 02:55:48.528000,63,,,0,0
61.0,RUS,Mercedes,MEDIUM,2.0,60.0,0 days 00:01:16.697000,5.0,0 days 02:57:05.225000,63,,,0,0
62.0,RUS,Mercedes,MEDIUM,2.0,61.0,0 days 00:01:16.787000,5.0,0 days 02:58:22.012000,63,,,0,0
63.0,RUS,Mercedes,MEDIUM,2.0,62.0,0 days 00:01:16.581000,5.0,0 days 02:59:38.593000,63,,,0,0
64.0,RUS,Mercedes,MEDIUM,2.0,63.0,0 days 00:01:16.133000,5.0,0 days 03:00:54.726000,63,,,0,0
65.0,RUS,Mercedes,MEDIUM,2.0,64.0,0 days 00:01:15.651000,5.0,0 days 03:02:10.377000,63,,,0,0
66.0,RUS,Mercedes,MEDIUM,2.0,65.0,0 days 00:01:15.848000,5.0,0 days 03:03:26.225000,63,,,0,0
67.0,RUS,Mercedes,MEDIUM,2.0,66.0,0 days 00:01:16.157000,5.0,0 days 03:04:42.382000,63,,,0,0
68.0,RUS,Mercedes,MEDIUM,2.0,67.0,0 days 00:01:15.931000,5.0,0 days 03:05:58.313000,63,,,0,0
69.0,RUS,Mercedes,MEDIUM,2.0,68.0,0 days 00:01:15.869000,5.0,0 days 03:07:14.182000,63,,,0,0
70.0,RUS,Mercedes,MEDIUM,2.0,69.0,0 days 00:01:15.251000,5.0,0 days 03:08:29.433000,63,,,0,0
71.0,RUS,Mercedes,MEDIUM,2.0,70.0,0 days 00:01:15.827000,5.0,0 days 03:09:45.260000,63,,,0,0
72.0,RUS,Mercedes,MEDIUM,2.0,71.0,0 days 00:01:15.839000,5.0,0 days 03:11:01.099000,63,,,0,0
73.0,RUS,Mercedes,MEDIUM,2.0,72.0,0 days 00:01:15.228000,5.0,0 days 03:12:16.327000,63,,,0,0
74.0,RUS,Mercedes,MEDIUM,2.0,73.0,0 days 00:01:15.376000,5.0,0 days 03:13:31.703000,63,,,0,0
75.0,RUS,Mercedes,MEDIUM,2.0,74.0,0 days 00:01:15.525000,5.0,0 days 03:14:47.228000,63,,,0,0
76.0,RUS,Mercedes,MEDIUM,2.0,75.0,0 days 00:01:15.753000,5.0,0 days 03:16:02.981000,63,,,0,0
77.0,RUS,Mercedes,MEDIUM,2.0,76.0,0 days 00:01:15.532000,5.0,0 days 03:17:18.513000,63,,,0,0
78.0,RUS,Mercedes,MEDIUM,2.0,77.0,0 days 00:01:16.303000,5.0,0 days 03:18:34.816000,63,,,0,0
1.0,SAI,Ferrari,MEDIUM,1.0,1.0,0 days 00:41:02.721000,3.0,0 days 01:36:08.740000,55,0 days 00:57:22.741000,,1,1
2.0,SAI,Ferrari,HARD,2.0,1.0,,3.0,0 days 01:39:01.338000,55,,0 days 01:36:09.554000,0,0
3.0,SAI,Ferrari,HARD,2.0,2.0,0 days 00:01:25.012000,3.0,0 days 01:40:26.350000,55,,,0,0
4.0,SAI,Ferrari,HARD,2.0,3.0,0 days 00:01:22.358000,3.0,0 days 01:41:48.708000,55,,,0,0
5.0,SAI,Ferrari,HARD,2.0,4.0,0 days 00:01:21.978000,3.0,0 days 01:43:10.686000,55,,,0,0
6.0,SAI,Ferrari,HARD,2.0,5.0,0 days 00:01:21.163000,3.0,0 days 01:44:31.849000,55,,,0,0
7.0,SAI,Ferrari,HARD,2.0,6.0,0 days 00:01:21.466000,3.0,0 days 01:45:53.315000,55,,,0,0
8.0,SAI,Ferrari,HARD,2.0,7.0,0 days 00:01:20.272000,3.0,0 days 01:47:13.587000,55,,,0,0
9.0,SAI,Ferrari,HARD,2.0,8.0,0 days 00:01:20.525000,3.0,0 days 01:48:34.112000,55,,,0,0
10.0,SAI,Ferrari,HARD,2.0,9.0,0 days 00:01:21.259000,3.0,0 days 01:49:55.371000,55,,,0,0
11.0,SAI,Ferrari,HARD,2.0,10.0,0 days 00:01:20.246000,3.0,0 days 01:51:15.617000,55,,,0,0
12.0,SAI,Ferrari,HARD,2.0,11.0,0 days 00:01:19.974000,3.0,0 days 01:52:35.591000,55,,,0,0
13.0,SAI,Ferrari,HARD,2.0,12.0,0 days 00:01:20.017000,3.0,0 days 01:53:55.608000,55,,,0,0
14.0,SAI,Ferrari,HARD,2.0,13.0,0 days 00:01:19.480000,3.0,0 days 01:55:15.088000,55,,,0,0
15.0,SAI,Ferrari,HARD,2.0,14.0,0 days 00:01:19.543000,3.0,0 days 01:56:34.631000,55,,,0,0
16.0,SAI,Ferrari,HARD,2.0,15.0,0 days 00:01:20.579000,3.0,0 days 01:57:55.210000,55,,,0,0
17.0,SAI,Ferrari,HARD,2.0,16.0,0 days 00:01:20.076000,3.0,0 days 01:59:15.286000,55,,,0,0
18.0,SAI,Ferrari,HARD,2.0,17.0,0 days 00:01:19.177000,3.0,0 days 02:00:34.463000,55,,,0,0
19.0,SAI,Ferrari,HARD,2.0,18.0,0 days 00:01:19.445000,3.0,0 days 02:01:53.908000,55,,,0,0
20.0,SAI,Ferrari,HARD,2.0,19.0,0 days 00:01:19.403000,3.0,0 days 02:03:13.311000,55,,,0,0
21.0,SAI,Ferrari,HARD,2.0,20.0,0 days 00:01:18.917000,3.0,0 days 02:04:32.228000,55,,,0,0
22.0,SAI,Ferrari,HARD,2.0,21.0,0 days 00:01:18.889000,3.0,0 days 02:05:51.117000,55,,,0,0
23.0,SAI,Ferrari,HARD,2.0,22.0,0 days 00:01:18.993000,3.0,0 days 02:07:10.110000,55,,,0,0
24.0,SAI,Ferrari,HARD,2.0,23.0,0 days 00:01:18.568000,3.0,0 days 02:08:28.678000,55,,,0,0
25.0,SAI,Ferrari,HARD,2.0,24.0,0 days 00:01:18.537000,3.0,0 days 02:09:47.215000,55,,,0,0
26.0,SAI,Ferrari,HARD,2.0,25.0,0 days 00:01:18.088000,3.0,0 days 02:11:05.303000,55,,,0,0
27.0,SAI,Ferrari,HARD,2.0,26.0,0 days 00:01:19.490000,3.0,0 days 02:12:24.793000,55,,,0,0
28.0,SAI,Ferrari,HARD,2.0,27.0,0 days 00:01:19.281000,3.0,0 days 02:13:44.074000,55,,,0,0
29.0,SAI,Ferrari,HARD,2.0,28.0,0 days 00:01:18.697000,3.0,0 days 02:15:02.771000,55,,,0,0
30.0,SAI,Ferrari,HARD,2.0,29.0,0 days 00:01:17.326000,3.0,0 days 02:16:20.097000,55,,,0,0
31.0,SAI,Ferrari,HARD,2.0,30.0,0 days 00:01:19.784000,3.0,0 days 02:17:39.881000,55,,,0,0
32.0,SAI,Ferrari,HARD,2.0,31.0,0 days 00:01:20.136000,3.0,0 days 02:19:00.017000,55,,,0,0
33.0,SAI,Ferrari,HARD,2.0,32.0,0 days 00:01:18.778000,3.0,0 days 02:20:18.795000,55,,,0,0
34.0,SAI,Ferrari,HARD,2.0,33.0,0 days 00:01:19.013000,3.0,0 days 02:21:37.808000,55,,,0,0
35.0,SAI,Ferrari,HARD,2.0,34.0,0 days 00:01:18.465000,3.0,0 days 02:22:56.273000,55,,,0,0
36.0,SAI,Ferrari,HARD,2.0,35.0,0 days 00:01:19.275000,3.0,0 days 02:24:15.548000,55,,,0,0
37.0,SAI,Ferrari,HARD,2.0,36.0,0 days 00:01:17.577000,3.0,0 days 02:25:33.125000,55,,,0,0
38.0,SAI,Ferrari,HARD,2.0,37.0,0 days 00:01:18.412000,3.0,0 days 02:26:51.537000,55,,,0,0
39.0,SAI,Ferrari,HARD,2.0,38.0,0 days 00:01:18.310000,3.0,0 days 02:28:09.847000,55,,,0,0
40.0,SAI,Ferrari,HARD,2.0,39.0,0 days 00:01:18.653000,3.0,0 days 02:29:28.500000,55,,,0,0
41.0,SAI,Ferrari,HARD,2.0,40.0,0 days 00:01:18.714000,3.0,0 days 02:30:47.214000,55,,,0,0
42.0,SAI,Ferrari,HARD,2.0,41.0,0 days 00:01:19.171000,3.0,0 days 02:32:06.385000,55,,,0,0
43.0,SAI,Ferrari,HARD,2.0,42.0,0 days 00:01:19.594000,3.0,0 days 02:33:25.979000,55,,,0,0
44.0,SAI,Ferrari,HARD,2.0,43.0,0 days 00:01:18.762000,3.0,0 days 02:34:44.741000,55,,,0,0
45.0,SAI,Ferrari,HARD,2.0,44.0,0 days 00:01:17.885000,3.0,0 days 02:36:02.626000,55,,,0,0
46.0,SAI,Ferrari,HARD,2.0,45.0,0 days 00:01:18.731000,3.0,0 days 02:37:21.357000,55,,,0,0
47.0,SAI,Ferrari,HARD,2.0,46.0,0 days 00:01:18.141000,3.0,0 days 02:38:39.498000,55,,,0,0
48.0,SAI,Ferrari,HARD,2.0,47.0,0 days 00:01:17.894000,3.0,0 days 02:39:57.392000,55,,,0,0
49.0,SAI,Ferrari,HARD,2.0,48.0,0 days 00:01:18.259000,3.0,0 days 02:41:15.651000,55,,,0,0
50.0,SAI,Ferrari,HARD,2.0,49.0,0 days 00:01:18.545000,3.0,0 days 02:42:34.196000,55,,,0,0
51.0,SAI,Ferrari,HARD,2.0,50.0,0 days 00:01:17.528000,3.0,0 days 02:43:51.724000,55,,,0,0
52.0,SAI,Ferrari,HARD,2.0,51.0,0 days 00:01:18.094000,3.0,0 days 02:45:09.818000,55,,,0,0
53.0,SAI,Ferrari,HARD,2.0,52.0,0 days 00:01:17.759000,3.0,0 days 02:46:27.577000,55,,,0,0
54.0,SAI,Ferrari,HARD,2.0,53.0,0 days 00:01:17.742000,3.0,0 days 02:47:45.319000,55,,,0,0
55.0,SAI,Ferrari,HARD,2.0,54.0,0 days 00:01:18.661000,3.0,0 days 02:49:03.980000,55,,,0,0
56.0,SAI,Ferrari,HARD,2.0,55.0,0 days 00:01:18.119000,3.0,0 days 02:50:22.099000,55,,,0,0
57.0,SAI,Ferrari,HARD,2.0,56.0,0 days 00:01:17.599000,3.0,0 days 02:51:39.698000,55,,,0,0
58.0,SAI,Ferrari,HARD,2.0,57.0,0 days 00:01:17.501000,3.0,0 days 02:52:57.199000,55,,,0,0
59.0,SAI,Ferrari,HARD,2.0,58.0,0 days 00:01:17.134000,3.0,0 days 02:54:14.333000,55,,,0,0
60.0,SAI,Ferrari,HARD,2.0,59.0,0 days 00:01:15.159000,3.0,0 days 02:55:29.492000,55,,,0,0
61.0,SAI,Ferrari,HARD,2.0,60.0,0 days 00:01:19.046000,3.0,0 days 02:56:48.538000,55,,,0,0
62.0,SAI,Ferrari,HARD,2.0,61.0,0 days 00:01:14.726000,3.0,0 days 02:58:03.264000,55,,,0,0
63.0,SAI,Ferrari,HARD,2.0,62.0,0 days 00:01:18.207000,3.0,0 days 02:59:21.471000,55,,,0,0
64.0,SAI,Ferrari,HARD,2.0,63.0,0 days 00:01:14.813000,3.0,0 days 03:00:36.284000,55,,,0,0
65.0,SAI,Ferrari,HARD,2.0,64.0,0 days 00:01:18.137000,3.0,0 days 03:01:54.421000,55,,,0,0
66.0,SAI,Ferrari,HARD,2.0,65.0,0 days 00:01:15.409000,3.0,0 days 03:03:09.830000,55,,,0,0
67.0,SAI,Ferrari,HARD,2.0,66.0,0 days 00:01:16.847000,3.0,0 days 03:04:26.677000,55,,,0,0
68.0,SAI,Ferrari,HARD,2.0,67.0,0 days 00:01:15.595000,3.0,0 days 03:05:42.272000,55,,,0,0
69.0,SAI,Ferrari,HARD,2.0,68.0,0 days 00:01:16.218000,3.0,0 days 03:06:58.490000,55,,,0,0
70.0,SAI,Ferrari,HARD,2.0,69.0,0 days 00:01:17.117000,3.0,0 days 03:08:15.607000,55,,,0,0
71.0,SAI,Ferrari,HARD,2.0,70.0,0 days 00:01:17.214000,3.0,0 days 03:09:32.821000,55,,,0,0
72.0,SAI,Ferrari,HARD,2.0,71.0,0 days 00:01:16.785000,3.0,0 days 03:10:49.606000,55,,,0,0
73.0,SAI,Ferrari,HARD,2.0,72.0,0 days 00:01:16.417000,3.0,0 days 03:12:06.023000,55,,,0,0
74.0,SAI,Ferrari,HARD,2.0,73.0,0 days 00:01:16.063000,3.0,0 days 03:13:22.086000,55,,,0,0
75.0,SAI,Ferrari,HARD,2.0,74.0,0 days 00:01:16.905000,3.0,0 days 03:14:38.991000,55,,,0,0
76.0,SAI,Ferrari,HARD,2.0,75.0,0 days 00:01:16.328000,3.0,0 days 03:15:55.319000,55,,,0,0
77.0,SAI,Ferrari,HARD,2.0,76.0,0 days 00:01:16.701000,3.0,0 days 03:17:12.020000,55,,,0,0
78.0,SAI,Ferrari,HARD,2.0,77.0,0 days 00:01:17.072000,3.0,0 days 03:18:29.092000,55,,,0,0
1.0,SAR,Williams,HARD,1.0,1.0,0 days 00:41:56.858000,14.0,0 days 01:37:02.811000,2,0 days 00:57:12.277000,,1,1
2.0,SAR,Williams,HARD,2.0,2.0,0 days 00:02:01.235000,14.0,0 days 01:39:04.046000,2,,0 days 01:37:03.705000,0,0
3.0,SAR,Williams,HARD,2.0,3.0,0 days 00:01:30.077000,15.0,0 days 01:40:34.123000,2,,,0,0
